record_index,pc1,pc2,dataset_source
30834,8.496414,10.98436,instagram_data2
19123,3.999193,-7.3687234,instagram_data
25185,-1.6524911,-6.49003,instagram_data2
12392,14.271433,-10.404194,instagram_data
33355,-2.6299202,0.59096146,instagram_data2
18838,-5.1713877,-3.552336,instagram_data
32236,13.31041,-15.017378,instagram_data2
29906,0.4717522,3.845409,instagram_data2
15358,1.4676219,-2.837066,instagram_data
31734,-5.1013637,5.459764,instagram_data2
22492,-6.663258,-3.4316275,instagram_data2
22659,12.32631,-2.3237712,instagram_data2
15887,-6.626661,-0.1864284,instagram_data
3565,0.0035276453,5.3690405,instagram_data
21287,-12.1537285,-0.8950748,instagram_data2
15922,-4.211853,1.6923457,instagram_data
31417,9.342983,-1.8693719,instagram_data2
31302,-12.906495,-1.5431972,instagram_data2
17617,14.667763,-3.5817542,instagram_data
12455,-7.4950595,4.51452,instagram_data
34191,-0.8338162,-6.4663363,instagram_data2
1407,-4.5707626,-4.043965,instagram_data
18804,7.990137,-2.163667,instagram_data
12067,-3.8937845,-3.4000387,instagram_data
22368,-5.1099796,5.6140275,instagram_data2
21985,-13.659498,-1.8560643,instagram_data2
20584,-4.299343,1.0885621,instagram_data2
11092,-4.502541,-6.499753,instagram_data
20175,1.5588866,-5.932341,instagram_data
27271,1.591363,5.2573595,instagram_data2
8302,-10.218944,-4.5106845,instagram_data
17774,-6.907168,2.7955806,instagram_data
4449,8.017339,10.842649,instagram_data
16511,2.5251625,0.33703318,instagram_data
29885,-1.9398972,3.773338,instagram_data2
21953,1.7132334,7.281109,instagram_data2
439,-14.847168,-1.8919779,instagram_data
5284,-2.0128853,-8.3557205,instagram_data
27536,-2.2034333,5.5883894,instagram_data2
11373,1.254723,-9.376046,instagram_data
11951,-7.95167,-5.3842716,instagram_data
24917,-1.6521682,-6.0610642,instagram_data2
22373,-4.2202034,1.9805086,instagram_data2
7288,2.9528444,6.716877,instagram_data
22435,-12.656237,-2.9699173,instagram_data2
31954,-9.940318,-8.778703,instagram_data2
5897,-8.2634535,3.8316135,instagram_data
32827,-8.071854,5.711526,instagram_data2
15687,-2.2747545,0.14099619,instagram_data
17659,-8.48335,1.3978118,instagram_data
24326,-3.9059932,1.6245327,instagram_data2
1543,14.053716,-0.90082544,instagram_data
34043,16.79352,8.439248,instagram_data2
12717,-5.11744,1.3621725,instagram_data
9805,3.3021452,0.18463998,instagram_data
26363,-8.274987,-3.8329823,instagram_data2
20001,-11.42453,-1.7756841,instagram_data
20481,-1.8921902,5.0437436,instagram_data
11492,-4.047124,2.1263852,instagram_data
9451,10.95351,-6.6503105,instagram_data
4533,14.944353,14.888543,instagram_data
25496,-5.62831,3.3394983,instagram_data2
2473,2.3256824,-5.672726,instagram_data
7940,2.8548582,-5.196823,instagram_data
7380,-6.878264,-7.738664,instagram_data
22912,3.6868877,-6.3365912,instagram_data2
31988,-10.9325905,-7.2372146,instagram_data2
10242,-7.723303,-7.1597385,instagram_data
5223,10.407537,2.6688237,instagram_data
16419,9.2262745,3.0289335,instagram_data
32460,-7.5644016,6.456477,instagram_data2
5135,21.935385,-6.641258,instagram_data
2631,8.359545,9.610094,instagram_data
476,9.288669,-4.9904017,instagram_data
28388,13.4415045,-1.3281907,instagram_data2
10194,-14.392809,-0.57243466,instagram_data
10348,-3.464335,-7.340097,instagram_data
22051,-4.6335707,11.897082,instagram_data2
13918,-0.7297332,-14.337201,instagram_data
2485,-3.7884426,1.9602811,instagram_data
2804,-1.2137022,2.1144898,instagram_data
18026,-10.104237,-0.43577927,instagram_data
26455,-5.660676,-7.0474114,instagram_data2
21164,-3.7690454,3.3813653,instagram_data2
6961,5.719059,-3.5059967,instagram_data
14204,0.049334917,-13.999136,instagram_data
17425,-5.868479,1.4766654,instagram_data
1505,24.946194,-28.701017,instagram_data
27486,-10.284331,-3.1809282,instagram_data2
15122,2.826773,12.684321,instagram_data
16737,-6.2907987,3.213004,instagram_data
15049,-7.09635,0.93144685,instagram_data
7891,-11.889568,0.9266917,instagram_data
11460,2.6798737,-2.1536536,instagram_data
30001,12.439149,-15.1861725,instagram_data2
21535,-7.4454036,-0.28216153,instagram_data2
25474,-4.1345067,-6.296629,instagram_data2
12166,-1.0553914,14.838834,instagram_data
17547,4.90375,1.0129611,instagram_data
22045,0.8056877,8.809098,instagram_data2
17772,-0.782569,5.878841,instagram_data
1884,9.339055,-2.7386985,instagram_data
5548,33.2882,-14.846324,instagram_data
8727,6.0922112,7.271324,instagram_data
15575,3.6101246,4.5033813,instagram_data
1231,9.683579,3.0556183,instagram_data
29475,-3.9631882,-2.956751,instagram_data2
26963,-12.468793,-2.7028418,instagram_data2
12395,-1.9862413,3.5892859,instagram_data
4881,-7.224816,0.9226931,instagram_data
26399,10.710669,16.221956,instagram_data2
19638,12.500784,0.667585,instagram_data
20726,-6.3125434,6.4322243,instagram_data2
22891,-7.5518217,4.2399387,instagram_data2
7541,-4.429852,6.793386,instagram_data
27628,-6.5324755,3.3079698,instagram_data2
31903,2.0039182,-10.901908,instagram_data2
21667,-11.770431,-3.0030115,instagram_data2
34544,-12.236326,-3.476444,instagram_data2
13014,-7.7718987,1.2547792,instagram_data
18765,16.203363,-0.24795721,instagram_data
7926,-1.4774044,0.62780243,instagram_data
683,13.509389,-15.618412,instagram_data
18268,-12.467247,-2.0128748,instagram_data
7542,-4.132706,5.7712164,instagram_data
8843,-0.58595955,-9.182902,instagram_data
3136,-11.453018,-2.1361465,instagram_data
34855,1.9120641,-1.7926505,instagram_data2
19746,8.646466,-7.279812,instagram_data
10230,-1.9387661,-2.30231,instagram_data
28238,-3.389091,4.3488264,instagram_data2
8192,-8.942691,1.7989869,instagram_data
21178,22.057858,0.03567401,instagram_data2
32815,-13.838899,-1.8922285,instagram_data2
3770,-0.54307234,5.3846,instagram_data
1518,17.010534,1.7932452,instagram_data
8261,8.957613,-2.001252,instagram_data
29016,0.29837006,-1.1930739,instagram_data2
21291,8.413106,-10.289755,instagram_data2
27028,-14.265309,-4.491663,instagram_data2
24127,-0.53166705,15.411229,instagram_data2
27099,-13.401703,-4.7762995,instagram_data2
16552,-9.937148,1.0673032,instagram_data
5599,7.1251593,3.765686,instagram_data
15781,-0.23783651,4.34217,instagram_data
18572,10.84593,-5.5070796,instagram_data
10285,-3.1702182,-5.056669,instagram_data
10001,-2.5062287,7.1131473,instagram_data
27190,22.15814,1.8296201,instagram_data2
24706,0.47613952,3.032441,instagram_data2
34295,13.488647,11.319819,instagram_data2
308,10.921591,-7.864368,instagram_data
23229,-11.859029,3.6283264,instagram_data2
15409,26.747778,-8.880825,instagram_data
17636,-8.913503,-3.6146958,instagram_data
9691,-5.515611,-1.9784783,instagram_data
8023,-0.703367,3.0967767,instagram_data
28747,1.1604663,-13.547983,instagram_data2
26335,1.3145511,-7.7443943,instagram_data2
25717,6.5647664,-0.61851346,instagram_data2
29204,10.026734,-10.134272,instagram_data2
26406,2.059106,-3.2668712,instagram_data2
33734,3.1272135,4.9791756,instagram_data2
19677,-3.349505,11.615959,instagram_data
18463,2.6937642,4.592363,instagram_data
8742,-13.290271,-1.1300577,instagram_data
20722,-1.1453459,-0.55628073,instagram_data2
9021,4.342741,14.807704,instagram_data
18277,-8.695651,6.541653,instagram_data
17510,-4.5885196,1.1274356,instagram_data
18315,-9.358024,-0.34851044,instagram_data
3469,-5.4809465,-0.039886303,instagram_data
18778,5.687358,-1.1152507,instagram_data
31819,-8.401355,-6.728921,instagram_data2
23815,-4.241232,3.6688528,instagram_data2
4425,-1.4157816,0.72270066,instagram_data
25388,1.5566758,-5.5995646,instagram_data2
9675,-14.1214485,-1.709835,instagram_data
19206,6.189945,5.7903123,instagram_data
20645,-12.939928,0.50478745,instagram_data2
4520,4.553123,-3.6131492,instagram_data
21040,-5.5225625,0.16558856,instagram_data2
18503,-6.5939336,0.20732208,instagram_data
29187,7.6088095,3.4755576,instagram_data2
8869,-0.04239168,-1.3209244,instagram_data
15395,11.287737,-5.2111654,instagram_data
27302,8.085651,7.2478957,instagram_data2
26423,-8.271151,4.1911583,instagram_data2
25904,-2.1648462,2.2884166,instagram_data2
4582,1.5097377,-7.6072707,instagram_data
23281,-8.042811,-5.3957376,instagram_data2
904,-2.504044,6.1320186,instagram_data
17891,5.899313,5.361606,instagram_data
27601,7.9564624,-3.2855177,instagram_data2
33614,5.4425793,-6.9529204,instagram_data2
2025,2.3825943,-8.713149,instagram_data
31823,0.09786743,3.3054092,instagram_data2
17531,7.685217,-9.032627,instagram_data
14827,9.845992,-15.162786,instagram_data
27855,-7.4699,-0.8134971,instagram_data2
4711,4.4906597,16.129757,instagram_data
3863,13.19556,-6.71251,instagram_data
9876,1.7593066,-2.7395973,instagram_data
25750,-1.9481112,-5.364409,instagram_data2
23181,-5.3424826,-2.6841943,instagram_data2
912,10.060137,1.3605435,instagram_data
17543,-11.7152815,-0.3139658,instagram_data
28080,-1.904105,3.5300775,instagram_data2
17751,-3.2892988,4.789864,instagram_data
17158,-8.489853,4.203889,instagram_data
34595,9.855895,14.619585,instagram_data2
19505,13.193416,8.364535,instagram_data
28113,-13.536843,-2.0811906,instagram_data2
32033,9.272859,8.999908,instagram_data2
3899,9.547365,12.113896,instagram_data
2812,-9.366502,-0.86446995,instagram_data
31848,0.7594208,5.3268933,instagram_data2
27936,-5.750929,4.1086035,instagram_data2
24585,13.5255165,2.445551,instagram_data2
5239,17.566044,13.793828,instagram_data
15870,4.459439,-2.2603343,instagram_data
33592,-3.2560103,-5.5050015,instagram_data2
12880,-12.168596,0.1519867,instagram_data
34303,-7.6850076,-0.1872864,instagram_data2
12609,-5.784268,2.7598681,instagram_data
16329,4.086271,-0.2314823,instagram_data
11849,2.8261104,4.7257724,instagram_data
31826,-4.7888155,-3.5858555,instagram_data2
23619,-10.382154,1.6724795,instagram_data2
26038,-0.858836,5.191688,instagram_data2
16399,-4.292545,5.3412914,instagram_data
7411,-14.924915,-0.54304546,instagram_data
7109,4.380891,-12.073249,instagram_data
10332,-3.6940043,0.98398787,instagram_data
6789,-8.355692,2.4801037,instagram_data
9320,-2.2143445,-6.6643906,instagram_data
32595,-1.8050574,-0.0052380394,instagram_data2
23632,-6.1648645,4.49929,instagram_data2
692,5.5601068,-11.397876,instagram_data
5851,-3.6118095,-8.209919,instagram_data
14586,-3.46007,-6.7980247,instagram_data
20148,1.7745826,6.21934,instagram_data
18107,-6.8966837,-6.134574,instagram_data
34518,-7.6063337,-4.450344,instagram_data2
3687,-11.486544,-1.6589117,instagram_data
5494,-12.590379,-3.3207211,instagram_data
2546,-0.51805305,6.4407697,instagram_data
5141,-1.9732393,-1.2999884,instagram_data
15688,3.7028756,9.458634,instagram_data
3962,-9.530045,3.720405,instagram_data
19135,-2.394569,-10.312819,instagram_data
9603,7.408014,-3.256424,instagram_data
18513,15.7601795,4.3768415,instagram_data
21142,-2.3753471,-1.7572018,instagram_data2
20143,10.896634,-17.48676,instagram_data
6476,3.4841347,5.920142,instagram_data
7151,10.377733,-13.700602,instagram_data
4258,-7.0696716,-9.381016,instagram_data
4119,25.339436,-6.6603904,instagram_data
23749,2.4029021,-3.5228224,instagram_data2
15557,-9.877518,3.8499658,instagram_data
27426,-6.8998475,2.2017932,instagram_data2
12295,1.6602477,-10.782732,instagram_data
11024,2.5935004,-2.5984232,instagram_data
19242,-7.8430963,-6.1582384,instagram_data
22342,-0.033676893,5.3433337,instagram_data2
32911,-11.126993,-0.3220859,instagram_data2
24382,-5.9718647,-2.6208456,instagram_data2
23043,1.571604,15.521029,instagram_data2
21448,14.929568,-2.1293247,instagram_data2
9540,19.166533,-2.467588,instagram_data
1018,-4.575229,3.2943769,instagram_data
18931,12.1687765,-8.4918,instagram_data
19977,-8.334545,4.677051,instagram_data
15613,-9.173549,-0.5287315,instagram_data
8383,3.2219458,-4.5736513,instagram_data
34439,-1.5282595,3.0837283,instagram_data2
18412,16.337713,-4.5994225,instagram_data
14816,15.826047,-4.3480344,instagram_data
17061,2.5834773,9.358813,instagram_data
21963,4.4241576,4.459179,instagram_data2
19310,-6.5076394,-7.1200294,instagram_data
27957,-9.328956,0.08700576,instagram_data2
27262,4.0898685,-3.3977742,instagram_data2
20695,-5.656334,-3.9002874,instagram_data2
1439,18.646713,-5.519201,instagram_data
14164,-3.1881213,2.70168,instagram_data
8346,-8.097456,-1.6654326,instagram_data
31928,-10.059099,-1.5400789,instagram_data2
787,-3.3951054,12.513536,instagram_data
33228,-2.1773999,2.2683084,instagram_data2
28691,12.145817,-11.072982,instagram_data2
28137,-6.902054,-3.9867957,instagram_data2
33054,-10.051588,-3.9278889,instagram_data2
22609,-4.1238985,4.41407,instagram_data2
26094,-2.510019,5.69013,instagram_data2
31918,1.1636509,-8.0117655,instagram_data2
3326,4.4657154,8.922298,instagram_data
23501,-2.165418,-5.196176,instagram_data2
7293,-13.87695,-1.5138354,instagram_data
29098,3.1637673,-3.0380912,instagram_data2
31283,1.1846242,3.8661718,instagram_data2
23401,3.3951886,-5.2311206,instagram_data2
29552,-7.811335,-2.0402403,instagram_data2
3502,-10.545338,1.8596691,instagram_data
15364,-9.75917,-3.4535105,instagram_data
34118,-3.941003,7.2395916,instagram_data2
18860,-7.9623246,-1.007198,instagram_data
21382,-4.5515223,2.2172725,instagram_data2
8999,4.5031323,-7.560516,instagram_data
20364,-2.9740653,1.347543,instagram_data
11064,-2.4815645,-4.2556453,instagram_data
31217,-3.7016177,-5.222051,instagram_data2
12533,8.296777,-6.1037836,instagram_data
9062,-10.100558,-3.0099196,instagram_data
6597,-4.790397,1.7083942,instagram_data
2510,-8.51306,-2.5194752,instagram_data
15738,3.991132,-2.4178064,instagram_data
29410,1.3710978,-2.1565278,instagram_data2
17044,2.8049824,5.879869,instagram_data
29483,5.544135,4.2439246,instagram_data2
29062,-6.196054,4.085004,instagram_data2
30226,-1.1927657,4.7926774,instagram_data2
3205,1.111158,-4.5455565,instagram_data
7689,-0.03389295,5.2575183,instagram_data
18273,-5.3321986,2.8665714,instagram_data
20679,2.930925,-0.87863904,instagram_data2
21730,-8.97897,-0.6925969,instagram_data2
11121,-0.8148031,12.069443,instagram_data
11071,-5.5184493,5.6286554,instagram_data
27373,-1.7941284,-6.888956,instagram_data2
9924,-1.9383322,7.0205207,instagram_data
29397,-3.4758236,2.886244,instagram_data2
22318,-4.8255296,10.458595,instagram_data2
12983,-0.61417705,4.7705574,instagram_data
26341,0.6007439,6.921635,instagram_data2
17232,-6.8289723,1.9363515,instagram_data
17479,-6.8168545,-5.745946,instagram_data
11459,-4.3456855,-5.09421,instagram_data
8256,-4.425487,-2.6041985,instagram_data
24237,-10.069075,-0.89528346,instagram_data2
22849,-2.7107491,8.963509,instagram_data2
15758,6.3021755,15.48684,instagram_data
5271,12.217005,-5.1982207,instagram_data
16508,15.237655,-9.901896,instagram_data
12186,6.2200413,-16.544779,instagram_data
15093,20.08627,-2.797732,instagram_data
5790,-7.476649,-2.1175938,instagram_data
3820,-6.790867,-0.109016664,instagram_data
23992,11.210055,-1.3229225,instagram_data2
15956,13.932237,-1.5957141,instagram_data
28141,6.3638887,11.1286,instagram_data2
33852,11.499727,7.3152223,instagram_data2
23164,-8.339407,-6.5097666,instagram_data2
16802,3.722748,9.079198,instagram_data
13649,-10.292932,-3.2166061,instagram_data
10460,1.8717787,-1.7700757,instagram_data
11675,2.2705798,-9.135767,instagram_data
11126,9.872866,-1.1888728,instagram_data
6721,6.0799856,6.172537,instagram_data
13944,4.7518373,-7.392013,instagram_data
9996,-7.802891,0.10653779,instagram_data
8280,2.4461834,14.315916,instagram_data
26429,-0.08913939,8.915437,instagram_data2
20109,-9.074596,-4.6224036,instagram_data
17435,-2.105464,-3.3607833,instagram_data
16364,-0.7522399,-0.67677706,instagram_data
23860,21.962692,-9.390562,instagram_data2
16911,7.4866853,-3.232545,instagram_data
22611,6.7221274,-4.220794,instagram_data2
21450,11.451512,-11.352567,instagram_data2
2487,-12.488764,-2.375393,instagram_data
25930,-14.342803,-3.3308525,instagram_data2
17110,6.258972,-0.5989537,instagram_data
27168,-5.971129,2.1782272,instagram_data2
25145,-2.1656067,-0.23531277,instagram_data2
11243,-7.0249004,-11.051401,instagram_data
2083,13.032588,3.9687414,instagram_data
12236,-9.288428,-3.702947,instagram_data
27659,5.6752524,8.746842,instagram_data2
25722,-10.158229,-5.3450236,instagram_data2
23494,18.204006,6.429023,instagram_data2
29279,-5.1109824,-1.5914342,instagram_data2
24216,7.35844,-11.795939,instagram_data2
11298,3.1526136,-3.1518607,instagram_data
16950,-8.683098,-0.3053495,instagram_data
20506,2.803481,-4.4080787,instagram_data
18803,11.790465,-2.195982,instagram_data
24521,-1.681723,-12.361236,instagram_data2
25333,-6.064058,-1.2635514,instagram_data2
33987,-5.7899165,5.5288873,instagram_data2
20168,4.3916316,2.550356,instagram_data
34627,16.75764,-8.329878,instagram_data2
13794,-7.81619,-8.329645,instagram_data
29688,-11.737308,-0.8592622,instagram_data2
13202,34.122154,-12.859987,instagram_data
19033,10.055971,-0.34461528,instagram_data
21983,-9.252037,0.39718795,instagram_data2
17293,-8.164103,-1.5588597,instagram_data
30239,-6.0029135,4.4295497,instagram_data2
20202,0.23490494,1.9002894,instagram_data
17312,5.0266953,4.378216,instagram_data
22014,-2.7362723,7.9472723,instagram_data2
20849,-3.7169785,2.8571737,instagram_data2
34480,-3.5297425,-3.6908107,instagram_data2
34545,-13.012542,-3.0281491,instagram_data2
29929,-7.1044145,1.6156967,instagram_data2
3806,9.446064,-11.375352,instagram_data
5679,5.180395,-7.614002,instagram_data
4416,7.9052677,-0.7927419,instagram_data
11297,-7.6922064,-4.4213033,instagram_data
23030,-9.637148,2.0906434,instagram_data2
3877,11.797865,16.22874,instagram_data
27342,-5.951494,2.2756941,instagram_data2
25295,-2.9837544,-0.50834423,instagram_data2
15440,-5.9223027,1.4185733,instagram_data
33304,-11.450568,3.4251082,instagram_data2
33513,3.6088626,4.3201976,instagram_data2
26223,3.489878,-0.36113697,instagram_data2
27169,-9.727432,0.78300977,instagram_data2
32397,-3.1499174,2.9887803,instagram_data2
29324,8.457439,22.316513,instagram_data2
27078,3.6020243,0.76859254,instagram_data2
24601,-3.1414013,-8.65299,instagram_data2
3012,-11.513344,2.591037,instagram_data
8124,3.9969685,-2.4439867,instagram_data
17306,-13.82614,-3.4789033,instagram_data
28890,4.1095176,11.966781,instagram_data2
4348,-11.821332,-4.8760443,instagram_data
